event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
threatened,e9,thrown,e11,from,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"A petition from the two African countries to remove elephants from a list of animals "" threatened with extinction "" to allow trade in other parts of the animal was also thrown out."""
threatened,e9,allow,e10,from,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"A petition from the two African countries to remove elephants from a list of animals "" threatened with extinction "" to allow trade in other parts of the animal was also thrown out."""
thrown,e11,allow,e10,from,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"A petition from the two African countries to remove elephants from a list of animals "" threatened with extinction "" to allow trade in other parts of the animal was also thrown out."""
banned,e23,dropped,e24,due to ,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,CITES banned the international commercial ivory trade in 1989 after elephant populations dropped dramatically across the world due to widespread poaching.
banned,e23,dropped,e24,due ([a-z]+\\s)?to,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,CITES banned the international commercial ivory trade in 1989 after elephant populations dropped dramatically across the world due to widespread poaching.
said,e31,put,e32,from,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,They also said the proceeds from the sale of government stockpiles would be put back into conservation and enforcement projects.
looked,e37,sell,e34,as,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
looked,e37,asked,e33,as,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
looked,e37,generated,e35,as,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
sell,e34,asked,e33,as,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
sell,e34,generated,e35,as,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
asked,e33,generated,e35,as,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
looked,e37,sell,e34,as ,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
looked,e37,asked,e33,as ,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
looked,e37,generated,e35,as ,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
sell,e34,asked,e33,as ,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
sell,e34,generated,e35,as ,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
asked,e33,generated,e35,as ,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
looked,e37,sell,e34,have,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
looked,e37,asked,e33,have,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
looked,e37,generated,e35,have,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
sell,e34,asked,e33,have,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
sell,e34,generated,e35,have,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
asked,e33,generated,e35,have,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
looked,e37,sell,e34,generate,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
looked,e37,asked,e33,generate,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
looked,e37,generated,e35,generate,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
sell,e34,asked,e33,generate,2010.03.22.africa.elephants.ivory.trade.tml,2010.03.22.africa.elephants.ivory.trade,"Tanzania had asked to sell almost 90,000 kilograms of ivory that would have generated as much as $20 million, according to the CITES Web site, while Zambia looked to offload more than 21,000 kilograms."
