event1,eid1,event2,eid2,signal,Doc name,Doc ID ,sentence
limit,e700,go,e357,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
limit,e700,underestimate,e363,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
limit,e700,calculating,e359,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
limit,e700,keep,e365,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
limit,e700,guessing,e366,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
putting,e354,mistake,e361,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
putting,e354,go,e357,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
putting,e354,underestimate,e363,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
putting,e354,calculating,e359,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
putting,e354,keep,e365,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
putting,e354,guessing,e366,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
mistake,e361,go,e357,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
mistake,e361,underestimate,e363,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
mistake,e361,calculating,e359,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
mistake,e361,keep,e365,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
mistake,e361,guessing,e366,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
go,e357,underestimate,e363,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
go,e357,calculating,e359,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
go,e357,keep,e365,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
go,e357,guessing,e366,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
underestimate,e363,calculating,e359,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
underestimate,e363,keep,e365,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
underestimate,e363,guessing,e366,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
calculating,e359,keep,e365,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
calculating,e359,guessing,e366,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
keep,e365,guessing,e366,keep,WSJ900813-0157.tml,WSJ900813-0157,"But the administration is n't putting any upper limit on how high the force could go after that, calculating that it would be a mistake to underestimate and an advantage to keep Saddam Hussein guessing. "
set,e1,buying,e4,hold,wsj_0706.tml, WSJ891027-0189 ,Security Pacific Corp. has set its sights on buying its second bank holding company this year.    
completed,e24,acquisition,e25,hold,wsj_0706.tml, WSJ891027-0189 ,"Earlier this month, Security Pacific, which is among the 10 largest bank holding companies in the U.S., completed the acquisition of San Diego-based Southwest Bancorp. "
save,e16,effect,e52,save,wsj_0667.tml, WSJ891030-0030 ,"The combined effect of these changes is expected to save the company about $4 million in interest expenses next year, or six cents a share.    "
save,e16,expected,e14,save,wsj_0667.tml, WSJ891030-0030 ,"The combined effect of these changes is expected to save the company about $4 million in interest expenses next year, or six cents a share.    "
save,e16,changes,e13,save,wsj_0667.tml, WSJ891030-0030 ,"The combined effect of these changes is expected to save the company about $4 million in interest expenses next year, or six cents a share.    "
effect,e52,expected,e14,save,wsj_0667.tml, WSJ891030-0030 ,"The combined effect of these changes is expected to save the company about $4 million in interest expenses next year, or six cents a share.    "
effect,e52,changes,e13,save,wsj_0667.tml, WSJ891030-0030 ,"The combined effect of these changes is expected to save the company about $4 million in interest expenses next year, or six cents a share.    "
expected,e14,changes,e13,save,wsj_0667.tml, WSJ891030-0030 ,"The combined effect of these changes is expected to save the company about $4 million in interest expenses next year, or six cents a share.    "
finds,e82,constrained,e83,constrain,wsj_0610.tml, WSJ891030-0089 ,"General Mills, meanwhile , finds itself constrained from boosting sales further because its plants are operating at capacity. "
finds,e82,operating,e86,constrain,wsj_0610.tml, WSJ891030-0089 ,"General Mills, meanwhile , finds itself constrained from boosting sales further because its plants are operating at capacity. "
finds,e82,boosting,e85,constrain,wsj_0610.tml, WSJ891030-0089 ,"General Mills, meanwhile , finds itself constrained from boosting sales further because its plants are operating at capacity. "
constrained,e83,operating,e86,constrain,wsj_0610.tml, WSJ891030-0089 ,"General Mills, meanwhile , finds itself constrained from boosting sales further because its plants are operating at capacity. "
constrained,e83,boosting,e85,constrain,wsj_0610.tml, WSJ891030-0089 ,"General Mills, meanwhile , finds itself constrained from boosting sales further because its plants are operating at capacity. "
operating,e86,boosting,e85,constrain,wsj_0610.tml, WSJ891030-0089 ,"General Mills, meanwhile , finds itself constrained from boosting sales further because its plants are operating at capacity. "
